Date,Branch,Channel,Category,Quantity,Unit Price,Cost,Total Sales,Revenue,Profit,Waste,Status
2023-07-14,Salalah,Retail,Accessories,1,24.27,15.26,24.27,24.27,9.01,0.0,Completed
2023-07-14,Salalah,Online,Smartphones,3,242.68,151.17,728.05,728.05,274.53,0.0,Completed
2023-07-14,Sohar,Retail,Accessories,2,23.66,15.64,47.33,47.33,16.05,0.0,Completed
2023-07-14,Nizwa,Wholesale,Tablets,13,110.62,78.11,1438.11,1438.11,422.65,0.0,Completed
2023-07-14,Muscat,Online,Tablets,3,143.81,80.33,431.43,431.43,190.46,0.0,Completed
2023-07-14,Salalah,Online,Accessories,2,25.63,16.23,51.27,51.27,18.8,0.0,Completed
2023-07-15,Muscat,Retail,Accessories,4,23.84,14.45,95.37,95.37,37.58,0.0,Completed
2023-07-15,Muscat,Retail,Smartphones,4,254.7,175.19,1018.79,1018.79,318.02,0.0,Completed
2023-07-16,Muscat,Retail,Tablets,2,155.22,88.38,310.44,310.44,133.68,0.0,Completed
2023-07-16,Muscat,Retail,Accessories,4,23.67,12.24,94.66,94.66,45.71,0.0,Completed
2023-07-16,Muscat,Retail,Laptops,4,339.81,205.56,1359.25,1359.25,537.01,0.0,Completed
2023-07-16,Salalah,Online,Tablets,4,135.27,81.54,541.07,541.07,214.93,0.0,Completed
2023-07-16,Sohar,Online,Tablets,3,142.32,96.85,426.96,426.96,136.42,0.0,Completed
2023-07-16,Muscat,Online,Laptops,2,354.05,215.04,708.1,708.1,278.02,0.0,Completed
2023-07-16,Salalah,Online,Smartphones,5,266.04,169.75,1330.19,1330.19,481.42,0.0,Completed
2023-07-16,Nizwa,Retail,Accessories,4,23.79,12.74,95.17,95.17,44.2,0.0,Completed
2023-07-16,Sohar,Online,Smartphones,2,267.69,158.19,535.37,535.37,218.99,0.0,Completed
2023-07-16,Salalah,Wholesale,Tablets,60,126.97,91.51,7618.21,7618.21,2127.8,0.0,Completed
2023-07-17,Salalah,Retail,Smartphones,3,265.0,163.85,795.01,795.01,303.47,0.0,Completed
2023-07-17,Salalah,Retail,Wearables,4,81.8,55.5,327.2,327.2,105.18,0.0,Completed
2023-07-17,Salalah,Retail,Smartphones,4,237.84,156.78,951.36,951.36,324.23,0.0,Completed
2023-07-17,Nizwa,Retail,Smartphones,4,230.7,151.33,922.81,922.81,317.5,0.0,Completed
2023-07-17,Muscat,Retail,Laptops,1,353.14,228.5,353.14,353.14,124.64,0.0,Completed
2023-07-17,Sohar,Retail,Smartphones,3,254.45,153.7,763.35,763.35,302.25,0.0,Completed
2023-07-17,Salalah,Online,Laptops,1,343.77,224.44,343.77,343.77,119.34,0.0,Completed
2023-07-18,Sohar,Wholesale,Tablets,100,113.19,77.65,11318.74,11318.74,3553.82,0.0,Completed
2023-07-18,Sohar,Retail,Accessories,3,24.65,14.99,73.95,73.95,28.99,0.0,Completed
2023-07-18,Salalah,Online,Tablets,3,144.98,78.26,434.95,434.95,200.18,0.0,Completed
2023-07-18,Nizwa,Retail,Accessories,1,26.71,18.16,26.71,26.71,8.56,0.0,Completed
2023-07-19,Sohar,Online,Wearables,3,87.72,50.37,263.15,263.15,112.05,0.0,Completed
2023-07-19,Muscat,Retail,Smartphones,4,248.19,152.3,992.74,992.74,383.56,0.0,Completed
2023-07-19,Muscat,Online,Accessories,1,26.06,16.49,26.06,26.06,9.57,0.0,Completed
2023-07-19,Muscat,Retail,Accessories,1,22.61,12.78,22.61,22.61,9.83,0.0,Completed
2023-07-20,Nizwa,Retail,Laptops,5,377.43,228.61,1887.16,1887.16,744.13,0.0,Completed
2023-07-20,Sohar,Retail,Accessories,5,25.13,13.29,125.67,125.67,59.24,0.0,Completed
2023-07-20,Muscat,Retail,Wearables,2,86.24,44.83,172.48,172.48,82.81,0.0,Completed
2023-07-20,Sohar,Online,Smartphones,5,267.0,178.48,1334.99,1334.99,442.58,0.0,Completed
2023-07-20,Nizwa,Retail,Smartphones,4,250.13,146.91,1000.5,1000.5,412.85,0.0,Completed
2023-07-20,Muscat,Online,Smartphones,2,226.13,138.93,452.27,452.27,174.41,0.0,Completed
2023-07-20,Sohar,Retail,Accessories,5,25.67,16.2,128.33,0.0,-47.95,47.95,Returned
2023-07-20,Sohar,Retail,Wearables,2,78.51,41.23,157.03,157.03,74.57,0.0,Completed
2023-07-20,Muscat,Online,Smartphones,4,259.25,180.49,1036.99,1036.99,315.02,0.0,Completed
2023-07-21,Sohar,Retail,Smartphones,3,244.26,160.95,732.77,0.0,-420.62,420.62,Returned
2023-07-21,Salalah,Online,Smartphones,1,235.2,131.35,235.2,235.2,103.85,0.0,Completed
2023-07-21,Muscat,Online,Tablets,1,148.73,82.27,148.73,148.73,66.46,0.0,Completed
2023-07-21,Nizwa,Retail,Smartphones,4,273.98,149.61,1095.93,1095.93,497.5,0.0,Completed
2023-07-22,Salalah,Online,Accessories,5,25.74,15.93,128.72,128.72,49.07,0.0,Completed
2023-07-22,Salalah,Online,Smartphones,3,235.55,139.01,706.64,0.0,-385.7,385.7,Returned
2023-07-22,Muscat,Retail,Wearables,5,82.93,54.84,414.65,414.65,140.43,0.0,Completed
2023-07-22,Muscat,Online,Laptops,3,317.29,187.57,951.86,951.86,389.15,0.0,Completed
2023-07-22,Sohar,Retail,Wearables,4,74.66,46.75,298.64,298.64,111.63,0.0,Completed
2023-07-22,Sohar,Retail,Tablets,3,135.27,71.38,405.8,405.8,191.67,0.0,Completed
2023-07-22,Nizwa,Online,Tablets,2,144.61,83.67,289.22,289.22,121.89,0.0,Completed
2023-07-22,Muscat,Retail,Laptops,3,328.15,207.18,984.44,984.44,362.9,0.0,Completed
2023-07-23,Salalah,Online,Wearables,2,83.83,41.96,167.66,167.66,83.74,0.0,Completed
2023-07-23,Sohar,Wholesale,Tablets,56,131.24,88.98,7349.44,7349.44,2366.69,0.0,Completed
2023-07-23,Sohar,Retail,Smartphones,4,229.64,144.55,918.56,918.56,340.35,0.0,Completed
2023-07-23,Nizwa,Retail,Smartphones,4,252.37,147.46,1009.46,1009.46,419.64,0.0,Completed
2023-07-23,Salalah,Retail,Laptops,5,331.76,216.42,1658.78,1658.78,576.67,0.0,Completed
2023-07-23,Muscat,Retail,Smartphones,2,246.98,150.05,493.97,493.97,193.87,0.0,Completed
2023-07-24,Muscat,Wholesale,Smartphones,70,213.96,167.07,14976.93,14976.93,3282.17,0.0,Completed
2023-07-24,Muscat,Retail,Smartphones,2,245.64,169.39,491.27,491.27,152.49,0.0,Completed
2023-07-24,Salalah,Online,Smartphones,3,271.17,179.35,813.51,813.51,275.47,0.0,Completed
2023-07-24,Nizwa,Online,Laptops,5,356.56,248.97,1782.82,1782.82,537.98,0.0,Completed
2023-07-24,Salalah,Online,Laptops,5,333.87,233.62,1669.37,1669.37,501.25,0.0,Completed
2023-07-24,Muscat,Retail,Tablets,5,144.15,82.46,720.74,720.74,308.46,0.0,Completed
2023-07-25,Sohar,Online,Smartphones,4,245.83,137.4,983.33,983.33,433.75,0.0,Completed
2023-07-26,Nizwa,Online,Accessories,1,25.57,15.1,25.57,25.57,10.48,0.0,Completed
2023-07-26,Muscat,Wholesale,Smartphones,36,183.13,138.95,6592.57,6592.57,1590.48,0.0,Completed
2023-07-26,Salalah,Retail,Accessories,2,24.7,16.87,49.4,49.4,15.65,0.0,Completed
2023-07-26,Muscat,Online,Wearables,5,72.71,49.47,363.55,363.55,116.2,0.0,Completed
2023-07-26,Muscat,Online,Smartphones,2,231.71,117.21,463.42,463.42,229.0,0.0,Completed
2023-07-26,Nizwa,Retail,Laptops,4,382.67,243.46,1530.67,1530.67,556.85,0.0,Completed
2023-07-27,Sohar,Wholesale,Smartphones,48,180.44,144.93,8661.17,8661.17,1704.65,0.0,Completed
2023-07-27,Nizwa,Online,Smartphones,5,265.29,136.38,1326.44,1326.44,644.54,0.0,Completed
2023-07-27,Nizwa,Retail,Laptops,3,358.37,187.85,1075.1,1075.1,511.55,0.0,Completed
2023-07-27,Sohar,Wholesale,Laptops,52,260.23,176.25,13532.15,13532.15,4367.12,0.0,Completed
2023-07-27,Salalah,Online,Accessories,3,25.35,15.06,76.06,76.06,30.89,0.0,Completed
2023-07-27,Sohar,Retail,Wearables,4,85.01,54.32,340.03,340.03,122.75,0.0,Completed
2023-07-27,Muscat,Retail,Accessories,5,26.31,16.81,131.54,131.54,47.47,0.0,Completed
2023-07-28,Muscat,Online,Accessories,5,24.59,13.86,122.96,122.96,53.65,0.0,Completed
2023-07-28,Sohar,Retail,Wearables,3,76.51,53.49,229.52,229.52,69.04,0.0,Completed
2023-07-28,Nizwa,Retail,Tablets,4,149.45,87.17,597.81,597.81,249.14,0.0,Completed
2023-07-28,Muscat,Wholesale,Accessories,10,19.42,15.24,194.17,194.17,41.81,0.0,Completed
2023-07-28,Muscat,Online,Tablets,3,152.3,82.09,456.9,456.9,210.64,0.0,Completed
2023-07-28,Salalah,Retail,Laptops,5,382.78,213.88,1913.91,1913.91,844.51,0.0,Completed
2023-07-29,Salalah,Online,Smartphones,5,251.49,172.68,1257.45,1257.45,394.04,0.0,Completed
2023-07-29,Nizwa,Retail,Smartphones,5,237.96,162.03,1189.82,0.0,-793.72,793.72,Returned
2023-07-29,Salalah,Retail,Accessories,2,25.09,16.14,50.19,50.19,17.9,0.0,Completed
2023-07-29,Salalah,Retail,Laptops,4,322.32,162.26,1289.26,1289.26,640.23,0.0,Completed
2023-07-29,Sohar,Online,Smartphones,4,241.48,138.26,965.9,965.9,412.88,0.0,Completed
2023-07-29,Nizwa,Retail,Accessories,3,26.9,14.59,80.7,80.7,36.92,0.0,Completed
2023-07-30,Sohar,Online,Smartphones,1,264.96,175.23,264.96,264.96,89.73,0.0,Completed
2023-07-30,Sohar,Wholesale,Laptops,15,283.16,246.52,4247.34,4247.34,549.53,0.0,Completed
2023-07-30,Salalah,Retail,Laptops,2,375.98,227.38,751.95,751.95,297.19,0.0,Completed
2023-07-30,Muscat,Retail,Laptops,1,344.32,206.56,344.32,344.32,137.76,0.0,Completed
2023-07-30,Salalah,Online,Accessories,4,22.86,13.58,91.43,91.43,37.11,0.0,Completed
2023-07-30,Salalah,Retail,Accessories,3,24.38,12.85,73.13,73.13,34.58,0.0,Completed
2023-07-30,Salalah,Retail,Smartphones,2,265.31,169.39,530.63,530.63,191.84,0.0,Completed
2023-07-30,Nizwa,Online,Wearables,5,73.96,51.21,369.78,369.78,113.73,0.0,Completed
2023-07-31,Nizwa,Wholesale,Accessories,18,21.95,18.43,395.05,395.05,63.39,0.0,Completed
2023-07-31,Nizwa,Retail,Accessories,1,25.53,13.18,25.53,25.53,12.35,0.0,Completed
2023-07-31,Nizwa,Online,Smartphones,2,229.94,142.7,459.87,459.87,174.48,0.0,Completed
2023-07-31,Salalah,Retail,Smartphones,2,233.91,157.46,467.82,467.82,152.89,0.0,Completed
2023-07-31,Sohar,Online,Laptops,4,362.21,209.59,1448.84,1448.84,610.47,0.0,Completed
2023-07-31,Muscat,Wholesale,Accessories,22,19.62,15.93,431.62,431.62,81.13,0.0,Completed
2023-07-31,Salalah,Retail,Smartphones,4,269.42,168.12,1077.67,1077.67,405.2,0.0,Completed
2023-07-31,Sohar,Wholesale,Tablets,11,113.82,77.48,1252.07,1252.07,399.82,0.0,Completed
2023-07-31,Nizwa,Retail,Accessories,2,23.37,13.63,46.74,46.74,19.47,0.0,Completed
2023-07-31,Salalah,Retail,Laptops,4,331.99,206.82,1327.95,1327.95,500.68,0.0,Completed
2023-08-01,Nizwa,Retail,Tablets,5,155.93,80.08,779.66,779.66,379.24,0.0,Completed
2023-08-01,Sohar,Online,Accessories,1,26.48,17.27,26.48,0.0,-6.32,6.32,Returned
2023-08-01,Muscat,Online,Smartphones,2,268.0,176.24,536.01,536.01,183.53,0.0,Completed
2023-08-01,Muscat,Online,Smartphones,3,251.22,139.18,753.67,753.67,336.14,0.0,Completed
2023-08-01,Muscat,Wholesale,Laptops,22,269.73,209.28,5934.03,5934.03,1329.81,0.0,Completed
2023-08-01,Muscat,Retail,Accessories,4,25.14,12.65,100.56,100.56,49.97,0.0,Completed
2023-08-02,Muscat,Retail,Accessories,4,25.3,13.53,101.21,101.21,47.1,0.0,Completed
2023-08-02,Salalah,Online,Smartphones,4,239.12,147.62,956.47,956.47,366.01,0.0,Completed
2023-08-02,Sohar,Online,Tablets,1,163.56,91.03,163.56,163.56,72.53,0.0,Completed
2023-08-02,Salalah,Wholesale,Smartphones,100,200.58,165.96,20057.9,20057.9,3461.4,0.0,Completed
2023-08-02,Sohar,Retail,Wearables,4,87.7,58.22,350.78,350.78,117.92,0.0,Completed
2023-08-02,Muscat,Retail,Wearables,2,72.83,43.87,145.66,145.66,57.93,0.0,Completed
2023-08-02,Muscat,Retail,Accessories,3,25.35,15.2,76.04,76.04,30.44,0.0,Completed
2023-08-03,Muscat,Online,Accessories,3,27.39,17.04,82.17,82.17,31.05,0.0,Completed
2023-08-03,Muscat,Wholesale,Tablets,18,122.25,90.48,2200.49,2200.49,571.85,0.0,Completed
2023-08-03,Muscat,Retail,Accessories,5,26.61,15.84,133.03,133.03,53.84,0.0,Completed
2023-08-04,Muscat,Online,Tablets,5,155.14,100.52,775.69,775.69,273.09,0.0,Completed
2023-08-04,Muscat,Retail,Smartphones,1,233.21,161.1,233.21,233.21,72.11,0.0,Completed
2023-08-04,Sohar,Online,Smartphones,1,225.4,127.96,225.4,225.4,97.44,0.0,Completed
2023-08-04,Muscat,Retail,Laptops,1,361.01,241.42,361.01,361.01,119.59,0.0,Completed
2023-08-05,Muscat,Online,Smartphones,2,259.34,143.51,518.67,518.67,231.65,0.0,Completed
2023-08-05,Muscat,Retail,Laptops,4,374.28,233.5,1497.11,1497.11,563.12,0.0,Completed
2023-08-05,Sohar,Online,Smartphones,4,265.45,163.39,1061.79,0.0,-304.39,304.39,Returned
2023-08-05,Muscat,Online,Accessories,4,24.05,12.35,96.22,96.22,46.84,0.0,Completed
2023-08-05,Sohar,Retail,Accessories,4,25.4,13.23,101.61,101.61,48.68,0.0,Completed
2023-08-06,Muscat,Retail,Smartphones,5,269.96,183.95,1349.82,1349.82,430.09,0.0,Completed
2023-08-06,Sohar,Online,Smartphones,2,249.91,135.8,499.82,0.0,-267.45,267.45,Returned
2023-08-06,Sohar,Online,Laptops,3,327.83,184.98,983.5,983.5,428.56,0.0,Completed
2023-08-07,Salalah,Retail,Accessories,3,23.27,11.93,69.81,0.0,-19.65,19.65,Returned
2023-08-07,Muscat,Retail,Smartphones,1,245.63,171.89,245.63,245.63,73.74,0.0,Completed
2023-08-07,Sohar,Retail,Tablets,2,155.16,100.9,310.31,310.31,108.52,0.0,Completed
2023-08-07,Muscat,Wholesale,Smartphones,17,209.83,156.85,3567.03,3567.03,900.59,0.0,Completed
2023-08-07,Muscat,Wholesale,Accessories,65,20.51,17.91,1333.23,1333.23,169.07,0.0,Completed
2023-08-07,Muscat,Online,Accessories,5,26.27,17.53,131.34,131.34,43.69,0.0,Completed
2023-08-08,Sohar,Retail,Accessories,3,22.54,12.15,67.63,67.63,31.18,0.0,Completed
2023-08-08,Muscat,Retail,Wearables,2,75.47,45.68,150.94,150.94,59.58,0.0,Completed
2023-08-08,Sohar,Retail,Laptops,5,371.26,206.78,1856.29,1856.29,822.38,0.0,Completed
2023-08-08,Muscat,Online,Accessories,5,23.87,13.41,119.37,119.37,52.3,0.0,Completed
2023-08-09,Muscat,Retail,Accessories,5,25.73,15.26,128.63,128.63,52.31,0.0,Completed
2023-08-09,Muscat,Retail,Smartphones,3,238.05,136.48,714.14,714.14,304.7,0.0,Completed
2023-08-10,Sohar,Retail,Smartphones,3,270.06,160.09,810.18,810.18,329.92,0.0,Completed
2023-08-10,Muscat,Retail,Accessories,5,22.65,15.4,113.25,113.25,36.23,0.0,Completed
2023-08-10,Nizwa,Retail,Smartphones,5,226.34,152.93,1131.72,1131.72,367.08,0.0,Completed
2023-08-10,Sohar,Retail,Smartphones,5,232.1,122.6,1160.51,1160.51,547.5,0.0,Completed
2023-08-10,Sohar,Retail,Accessories,3,26.97,16.37,80.9,80.9,31.78,0.0,Completed
2023-08-11,Nizwa,Retail,Accessories,3,23.79,15.88,71.38,71.38,23.76,0.0,Completed
2023-08-11,Nizwa,Retail,Laptops,4,329.54,204.05,1318.17,1318.17,501.96,0.0,Completed
2023-08-11,Salalah,Retail,Accessories,1,25.75,12.95,25.75,25.75,12.8,0.0,Completed
2023-08-11,Muscat,Retail,Smartphones,4,249.97,133.92,999.89,0.0,-334.62,334.62,Returned
2023-08-11,Nizwa,Online,Laptops,3,349.97,189.75,1049.9,1049.9,480.66,0.0,Completed
2023-08-12,Muscat,Retail,Laptops,3,347.3,186.27,1041.89,1041.89,483.09,0.0,Completed
2023-08-12,Muscat,Wholesale,Laptops,24,254.93,168.72,6118.44,6118.44,2069.1,0.0,Completed
2023-08-12,Muscat,Online,Accessories,3,24.29,16.39,72.88,72.88,23.69,0.0,Completed
2023-08-12,Salalah,Retail,Smartphones,5,250.41,171.14,1252.07,1252.07,396.37,0.0,Completed
2023-08-12,Sohar,Retail,Tablets,5,144.08,75.66,720.38,720.38,342.07,0.0,Completed
2023-08-12,Muscat,Online,Smartphones,3,273.7,173.98,821.11,821.11,299.18,0.0,Completed
2023-08-13,Nizwa,Wholesale,Laptops,18,280.88,216.55,5055.79,5055.79,1157.87,0.0,Completed
2023-08-13,Sohar,Retail,Accessories,1,24.39,14.39,24.39,24.39,10.0,0.0,Completed
2023-08-13,Sohar,Retail,Smartphones,2,253.49,153.39,506.98,506.98,200.21,0.0,Completed
2023-08-14,Muscat,Retail,Smartphones,1,229.96,140.62,229.96,229.96,89.34,0.0,Completed
2023-08-14,Muscat,Online,Accessories,5,24.8,14.09,123.99,123.99,53.52,0.0,Completed
2023-08-14,Nizwa,Online,Tablets,4,159.06,86.57,636.25,636.25,289.98,0.0,Completed
2023-08-14,Muscat,Wholesale,Accessories,20,20.27,12.73,405.43,405.43,150.82,0.0,Completed
2023-08-14,Muscat,Online,Smartphones,4,243.74,164.58,974.98,974.98,316.67,0.0,Completed
2023-08-14,Muscat,Online,Accessories,4,22.54,12.22,90.14,90.14,41.28,0.0,Completed
2023-08-15,Muscat,Retail,Smartphones,3,274.88,172.44,824.65,824.65,307.32,0.0,Completed
2023-08-15,Sohar,Retail,Smartphones,3,241.2,125.99,723.59,723.59,345.61,0.0,Completed
2023-08-15,Muscat,Online,Wearables,4,83.9,56.05,335.62,0.0,-103.48,103.48,Returned
2023-08-15,Sohar,Retail,Smartphones,2,257.93,143.75,515.85,0.0,-118.04,118.04,Returned
2023-08-15,Sohar,Retail,Smartphones,3,269.63,156.65,808.9,808.9,338.96,0.0,Completed
2023-08-16,Muscat,Retail,Tablets,3,150.47,98.91,451.42,451.42,154.69,0.0,Completed
2023-08-16,Muscat,Wholesale,Smartphones,75,191.66,138.72,14374.29,14374.29,3970.31,0.0,Completed
2023-08-16,Muscat,Retail,Smartphones,2,246.04,153.34,492.07,492.07,185.38,0.0,Completed
2023-08-16,Nizwa,Online,Accessories,3,25.56,13.82,76.67,76.67,35.2,0.0,Completed
2023-08-16,Salalah,Online,Wearables,3,76.92,41.87,230.77,230.77,105.16,0.0,Completed
2023-08-17,Sohar,Retail,Laptops,5,375.3,190.0,1876.48,1876.48,926.47,0.0,Completed
2023-08-17,Muscat,Retail,Laptops,4,382.17,234.05,1528.69,1528.69,592.5,0.0,Completed
2023-08-17,Muscat,Retail,Wearables,1,78.63,51.87,78.63,78.63,26.76,0.0,Completed
2023-08-17,Sohar,Online,Smartphones,3,247.01,160.51,741.02,741.02,259.51,0.0,Completed
2023-08-18,Nizwa,Online,Smartphones,5,240.67,161.52,1203.36,1203.36,395.75,0.0,Completed
2023-08-18,Nizwa,Retail,Smartphones,4,254.85,170.74,1019.41,1019.41,336.46,0.0,Completed
2023-08-18,Salalah,Online,Tablets,5,161.93,89.06,809.66,809.66,364.39,0.0,Completed
2023-08-18,Sohar,Retail,Smartphones,1,260.58,145.45,260.58,260.58,115.13,0.0,Completed
2023-08-18,Salalah,Wholesale,Wearables,40,60.67,51.18,2426.63,2426.63,379.33,0.0,Completed
2023-08-18,Muscat,Online,Smartphones,5,256.31,165.34,1281.57,1281.57,454.85,0.0,Completed
2023-08-18,Nizwa,Online,Tablets,1,161.22,112.11,161.22,161.22,49.11,0.0,Completed
2023-08-18,Nizwa,Retail,Wearables,2,77.97,50.47,155.93,155.93,54.98,0.0,Completed
2023-08-18,Muscat,Retail,Laptops,4,329.57,182.11,1318.29,1318.29,589.85,0.0,Completed
2023-08-19,Salalah,Online,Wearables,5,84.5,43.1,422.52,422.52,207.02,0.0,Completed
2023-08-19,Muscat,Retail,Accessories,3,23.8,15.3,71.4,71.4,25.49,0.0,Completed
2023-08-19,Sohar,Online,Accessories,5,23.42,14.83,117.1,117.1,42.95,0.0,Completed
2023-08-19,Sohar,Online,Tablets,3,160.45,87.07,481.35,481.35,220.13,0.0,Completed
2023-08-20,Sohar,Online,Smartphones,5,234.12,156.01,1170.62,1170.62,390.58,0.0,Completed
2023-08-20,Nizwa,Retail,Accessories,3,25.73,14.46,77.2,77.2,33.81,0.0,Completed
2023-08-21,Muscat,Retail,Smartphones,5,270.95,172.85,1354.75,1354.75,490.48,0.0,Completed
2023-08-21,Muscat,Retail,Smartphones,1,253.23,174.81,253.23,253.23,78.41,0.0,Completed
2023-08-21,Nizwa,Retail,Smartphones,4,269.94,166.24,1079.76,1079.76,414.79,0.0,Completed
2023-08-21,Nizwa,Online,Laptops,4,334.21,195.05,1336.85,1336.85,556.67,0.0,Completed
2023-08-22,Sohar,Online,Wearables,2,81.9,42.45,163.8,163.8,78.9,0.0,Completed
2023-08-22,Muscat,Retail,Laptops,3,331.1,197.93,993.31,993.31,399.54,0.0,Completed
2023-08-22,Muscat,Online,Accessories,1,24.04,14.53,24.04,24.04,9.51,0.0,Completed
2023-08-22,Muscat,Retail,Accessories,4,24.97,12.95,99.87,99.87,48.05,0.0,Completed
2023-08-22,Muscat,Retail,Wearables,3,85.36,54.21,256.08,256.08,93.46,0.0,Completed
2023-08-22,Muscat,Wholesale,Accessories,36,21.89,14.34,787.88,787.88,271.69,0.0,Completed
2023-08-22,Muscat,Online,Smartphones,2,266.63,170.05,533.27,533.27,193.17,0.0,Completed
2023-08-23,Muscat,Online,Smartphones,2,236.27,164.15,472.55,472.55,144.25,0.0,Completed
2023-08-23,Sohar,Retail,Smartphones,1,258.86,151.95,258.86,258.86,106.91,0.0,Completed
2023-08-23,Muscat,Online,Smartphones,4,229.46,136.02,917.82,917.82,373.76,0.0,Completed
2023-08-23,Muscat,Online,Tablets,1,157.55,110.02,157.55,157.55,47.53,0.0,Completed
2023-08-24,Nizwa,Online,Accessories,1,25.17,15.22,25.17,25.17,9.95,0.0,Completed
2023-08-24,Muscat,Online,Smartphones,1,233.54,130.1,233.54,233.54,103.45,0.0,Completed
2023-08-25,Muscat,Retail,Accessories,5,23.97,16.69,119.83,119.83,36.35,0.0,Completed
2023-08-25,Muscat,Retail,Smartphones,1,258.76,169.8,258.76,258.76,88.96,0.0,Completed
2023-08-25,Salalah,Online,Smartphones,2,244.71,148.13,489.41,489.41,193.16,0.0,Completed
2023-08-25,Muscat,Online,Accessories,4,22.52,11.43,90.07,90.07,44.36,0.0,Completed
2023-08-25,Muscat,Retail,Tablets,1,141.13,71.95,141.13,141.13,69.17,0.0,Completed
2023-08-25,Nizwa,Online,Smartphones,1,258.45,132.92,258.45,258.45,125.53,0.0,Completed
2023-08-25,Nizwa,Retail,Smartphones,1,262.34,173.99,262.34,0.0,-164.45,164.45,Returned
2023-08-25,Muscat,Retail,Accessories,3,24.11,14.32,72.34,72.34,29.37,0.0,Completed
2023-08-26,Sohar,Retail,Smartphones,2,265.93,169.36,531.85,531.85,193.13,0.0,Completed
2023-08-26,Muscat,Online,Accessories,4,22.69,15.5,90.75,90.75,28.74,0.0,Completed
2023-08-26,Sohar,Online,Laptops,1,383.15,239.44,383.15,383.15,143.71,0.0,Completed
2023-08-26,Muscat,Wholesale,Laptops,42,289.84,222.42,12173.24,12173.24,2831.76,0.0,Completed
2023-08-27,Sohar,Retail,Laptops,1,375.36,219.58,375.36,375.36,155.78,0.0,Completed
2023-08-27,Muscat,Retail,Smartphones,1,265.82,176.51,265.82,265.82,89.31,0.0,Completed
2023-08-27,Sohar,Wholesale,Wearables,22,59.17,47.31,1301.78,1301.78,261.07,0.0,Completed
2023-08-27,Muscat,Online,Smartphones,4,260.06,170.42,1040.25,1040.25,358.59,0.0,Completed
2023-08-28,Nizwa,Online,Tablets,5,161.46,98.75,807.3,807.3,313.56,0.0,Completed
2023-08-28,Muscat,Retail,Laptops,4,315.82,184.81,1263.29,1263.29,524.03,0.0,Completed
2023-08-29,Muscat,Retail,Smartphones,1,225.93,144.45,225.93,225.93,81.48,0.0,Completed
2023-08-29,Muscat,Retail,Wearables,4,73.13,46.86,292.5,0.0,-76.69,76.69,Returned
2023-08-29,Muscat,Retail,Laptops,1,369.05,256.36,369.05,0.0,-190.62,190.62,Returned
2023-08-29,Muscat,Online,Accessories,4,22.5,12.17,90.01,90.01,41.35,0.0,Completed
2023-08-30,Sohar,Online,Wearables,1,77.61,48.12,77.61,0.0,-32.88,32.88,Returned
2023-08-30,Muscat,Online,Smartphones,1,269.27,141.3,269.27,0.0,-105.31,105.31,Returned
2023-08-30,Sohar,Online,Smartphones,2,271.73,176.52,543.46,543.46,190.41,0.0,Completed
2023-08-30,Nizwa,Retail,Smartphones,1,227.77,145.94,227.77,227.77,81.82,0.0,Completed
2023-08-30,Muscat,Retail,Accessories,2,24.89,15.28,49.77,49.77,19.22,0.0,Completed
2023-08-31,Muscat,Retail,Laptops,3,362.0,232.47,1086.01,1086.01,388.6,0.0,Completed
2023-08-31,Sohar,Online,Accessories,3,26.36,16.65,79.09,79.09,29.15,0.0,Completed
2023-08-31,Muscat,Retail,Wearables,4,72.02,36.14,288.06,288.06,143.5,0.0,Completed
2023-08-31,Sohar,Retail,Accessories,5,26.89,17.51,134.45,134.45,46.91,0.0,Completed
2023-08-31,Muscat,Retail,Accessories,3,25.29,14.89,75.86,75.86,31.18,0.0,Completed
2023-08-31,Salalah,Online,Accessories,5,24.06,12.23,120.31,120.31,59.14,0.0,Completed
2023-09-01,Muscat,Retail,Smartphones,2,250.8,174.01,501.61,501.61,153.59,0.0,Completed
2023-09-01,Muscat,Online,Laptops,2,361.85,212.56,723.69,723.69,298.58,0.0,Completed
2023-09-01,Muscat,Retail,Laptops,5,366.73,235.49,1833.64,1833.64,656.22,0.0,Completed
2023-09-01,Muscat,Retail,Wearables,2,87.83,57.95,175.67,175.67,59.76,0.0,Completed
2023-09-01,Sohar,Retail,Smartphones,2,273.86,184.86,547.71,547.71,177.98,0.0,Completed
2023-09-01,Muscat,Online,Smartphones,4,252.45,144.47,1009.79,1009.79,431.92,0.0,Completed
2023-09-02,Salalah,Online,Smartphones,4,233.69,145.8,934.75,934.75,351.56,0.0,Completed
2023-09-02,Muscat,Online,Smartphones,4,235.75,122.92,943.01,943.01,451.33,0.0,Completed
2023-09-02,Muscat,Online,Accessories,3,24.4,16.31,73.19,73.19,24.25,0.0,Completed
2023-09-02,Muscat,Online,Accessories,1,26.48,17.39,26.48,26.48,9.09,0.0,Completed
2023-09-02,Sohar,Retail,Smartphones,3,261.47,143.72,784.42,784.42,353.25,0.0,Completed
2023-09-03,Muscat,Retail,Accessories,1,22.64,12.93,22.64,22.64,9.71,0.0,Completed
2023-09-03,Sohar,Online,Accessories,1,26.0,15.54,26.0,26.0,10.46,0.0,Completed
2023-09-03,Sohar,Online,Accessories,1,24.05,14.73,24.05,24.05,9.32,0.0,Completed
